a3,a98
a98,a3
a3,a123
a123,a3
a8,a0
a0,a8
a8,a297
a297,a8
a17,a0
a0,a17
a21,a0
a0,a21
a21,a112
a112,a21
a25,a0
a0,a25
a28,a0
a0,a28
a28,a262
a262,a28
a30,a0
a0,a30
a30,a96
a96,a30
a38,a0
a0,a38
a38,a63
a63,a38
a43,a0
a0,a43
a47,a0
a0,a47
a56,a0
a0,a56
a56,a314
a314,a56
a113,a0
a0,a113
a113,a396
a396,a113
a113,a243
a243,a113
a115,a0
a0,a115
a123,a0
a0,a123
a123,a418
a418,a123
a134,a0
a0,a134
a134,a349
a349,a134
a134,a345
a345,a134
a134,a109
a109,a134
a134,a203
a203,a134
a143,a0
a0,a143
a182,a0
a0,a182
a184,a0
a0,a184
a184,a395
a395,a184
a184,a379
a379,a184
a184,a105
a105,a184
a193,a0
a0,a193
a193,a36
a36,a193
a212,a0
a0,a212
a212,a311
a311,a212
a212,a269
a269,a212
a212,a55
a55,a212
a212,a86
a86,a212
a249,a0
a0,a249
a249,a48
a48,a249
a253,a0
a0,a253
a288,a0
a0,a288
a289,a0
a0,a289
a327,a0
a0,a327
a327,a98
a98,a327
a327,a464
a464,a327
a335,a0
a0,a335
a338,a0
a0,a338
a338,a319
a319,a338
a341,a0
a0,a341
a341,a355
a355,a341
a428,a0
a0,a428
a428,a233
a233,a428
a447,a0
a0,a447
a451,a0
a0,a451
a2,a1
a1,a2
a2,a308
a308,a2
a29,a1
a1,a29
a32,a1
a1,a32
a74,a1
a1,a74
a74,a461
a461,a74
a112,a1
a1,a112
a135,a287
a287,a135
a135,a469
a469,a135
a200,a1
a1,a200
a200,a396
a396,a200
a237,a1
a1,a237
a285,a1
a1,a285
a285,a244
a244,a285
a285,a320
a320,a285
a285,a130
a130,a285
a310,a1
a1,a310
a310,a405
a405,a310
a310,a270
a270,a310
a316,a1
a1,a316
a316,a492
a492,a316
a331,a1
a1,a331
a331,a104
a104,a331
a340,a1
a1,a340
a340,a436
a436,a340
a4,a2
a2,a4
a4,a477
a477,a4
a16,a2
a2,a16
a16,a362
a362,a16
a19,a2
a2,a19
a19,a188
a188,a19
a23,a2
a2,a23
a23,a62
a62,a23
a37,a2
a2,a37
a37,a342
a342,a37
a37,a458
a458,a37
a63,a2
a2,a63
a78,a2
a2,a78
a78,a405
a405,a78
a78,a214
a214,a78
a84,a2
a2,a84
a84,a112
a112,a84
a165,a2
a2,a165
a384,a2
a2,a384
a384,a45
a45,a384
a442,a2
a2,a442
a442,a67
a67,a442
a455,a2
a2,a455
a7,a3
a3,a7
a9,a3
a3,a9
a9,a308
a308,a9
a9,a281
a281,a9
a18,a3
a3,a18
a18,a498
a498,a18
a18,a186
a186,a18
a20,a3
a3,a20
a39,a3
a3,a39
a41,a127
a127,a41
a48,a410
a410,a48
a48,a23
a23,a48
a82,a3
a3,a82
a82,a169
a169,a82
a108,a3
a3,a108
a110,a3
a3,a110
a125,a3
a3,a125
a125,a125
a125,a125
a137,a3
a3,a137
a137,a456
a456,a137
a152,a3
a3,a152
a152,a472
a472,a152
a232,a3
a3,a232
a232,a438
a438,a232
a251,a3
a3,a251
a279,a3
a3,a279
a279,a399
a399,a279
a372,a3
a3,a372
a372,a178
a178,a372
a382,a3
a3,a382
a382,a384
a384,a382
a437,a3
a3,a437
a5,a4
a4,a5
a97,a4
a4,a97
a97,a200
a200,a97
a412,a4
a4,a412
a412,a36
a36,a412
a6,a5
a5,a6
a68,a5
a5,a68
a139,a5
a5,a139
a199,a5
a5,a199
a199,a140
a140,a199
a199,a459
a459,a199
a240,a5
a5,a240
a240,a360
a360,a240
a240,a165
a165,a240
a163,a6
a6,a163
a163,a358
a358,a163
a163,a372
a372,a163
a220,a6
a6,a220
a220,a357
a357,a220
a493,a6
a6,a493
a493,a82
a82,a493
a493,a216
a216,a493
a13,a7
a7,a13
a26,a8
a8,a26
a26,a137
a137,a26
a31,a8
a8,a31
a31,a270
a270,a31
a54,a8
a8,a54
a54,a128
a128,a54
a54,a265
a265,a54
a54,a433
a433,a54
a122,a8
a8,a122
a122,a94
a94,a122
a122,a381
a381,a122
a222,a8
a8,a222
a355,a8
a8,a355
a355,a159
a159,a355
a368,a8
a8,a368
a490,a8
a8,a490
a11,a10
a10,a11
a11,a246
a246,a11
a22,a10
a10,a22
a22,a462
a462,a22
a40,a10
a10,a40
a52,a10
a10,a52
a52,a137
a137,a52
a52,a322
a322,a52
a89,a10
a10,a89
a89,a78
a78,a89
a89,a402
a402,a89
a89,a481
a481,a89
a89,a348
a348,a89
a129,a10
a10,a129
a146,a10
a10,a146
a151,a10
a10,a151
a151,a363
a363,a151
a221,a10
a10,a221
a221,a305
a305,a221
a238,a10
a10,a238
a238,a289
a289,a238
a238,a325
a325,a238
a238,a297
a297,a238
a14,a11
a11,a14
a88,a11
a11,a88
a88,a446
a446,a88
a141,a11
a11,a141
a141,a297
a297,a141
a167,a11
a11,a167
a167,a216
a216,a167
a183,a11
a11,a183
a183,a297
a297,a183
a183,a153
a153,a183
a158,a12
a12,a158
a311,a12
a12,a311
a311,a45
a45,a311
a311,a20
a20,a311
a399,a12
a12,a399
a487,a12
a12,a487
a36,a13
a13,a36
a124,a13
a13,a124
a24,a14
a14,a24
a42,a14
a14,a42
a42,a80
a80,a42
a42,a248
a248,a42
a53,a14
a14,a53
a53,a71
a71,a53
a53,a101
a101,a53
a53,a96
a96,a53
a166,a14
a14,a166
a296,a14
a14,a296
a350,a14
a14,a350
a350,a106
a106,a350
a454,a14
a14,a454
a454,a220
a220,a454
a454,a377
a377,a454
a454,a218
a218,a454
a50,a15
a15,a50
a50,a456
a456,a50
a50,a431
a431,a50
a50,a361
a361,a50
a57,a15
a15,a57
a64,a15
a15,a64
a64,a191
a191,a64
a64,a450
a450,a64
a75,a15
a15,a75
a298,a15
a15,a298
a160,a16
a16,a160
a27,a17
a17,a27
a27,a94
a94,a27
a27,a53
a53,a27
a27,a56
a56,a27
a204,a17
a17,a204
a371,a17
a17,a371
a244,a18
a18,a244
a244,a154
a154,a244
a153,a19
a19,a153
a153,a192
a192,a153
a153,a473
a473,a153
a178,a21
a21,a178
a178,a476
a476,a178
a35,a22
a22,a35
a35,a260
a260,a35
a85,a22
a22,a85
a90,a22
a22,a90
a90,a127
a127,a90
a90,a222
a222,a90
a90,a175
a175,a90
a321,a22
a22,a321
a321,a301
a301,a321
a321,a350
a350,a321
a417,a22
a22,a417
a417,a478
a478,a417
a60,a23
a23,a60
a60,a121
a121,a60
a66,a23
a23,a66
a66,a156
a156,a66
a66,a88
a88,a66
a66,a34
